numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Oficio Múltiple N° 11167-2020-SBS,v1.0,Medidas de excepción con relación a la atención de requerimientos y reclamos,Oficio múltiple,Vigente,"SF, SS, SPP",,19/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrChq2c7MrQOzu8lZnvefE77D82hhOsGKlC6Y/O/3un+6VVv2P+gCDk2ADKPLjvPjKHQqpyEjXBpPNLFckRD9FDv+mU+IKLX2RaGuYk4n9cqA==
Resolución SBS N° 1259-2020,v1.0,"Suspensión de plazos administrativos relacionados con las funciones y atribuciones que corresponden a esta Superintendencia, en el marco del ¿Estado de Emergencia Nacional¿ (Decreto Supremo N° 044-2020-PCM )",Resolución,Vigente,"SF, SS, SPP, COOPAC, AFOCAT, LA/FT_SBS",20/03/2020,16/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpVeFFAfBXRrJevDFjPinrGsOnkST+R0Z7ErO5Gii7zoomgpBQtz7hYRbFtmsN5vdCvvuCmKqyD7qh3vvV4VG6QBY7cSoAMCG5O/Ua1X1TV3w==
Oficio Múltiple N° 9557-2020-SBS,v1.0,Capacitación para la remisión de los informes de eventos de interrupción significativa de operaciones a través del SIRIS,Oficio múltiple,Vigente,SPP,,04/03/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vQcYTVgvshGIE4+nw3PPlRoABKnlAd+3/gsM3SffW/6CPBfVpjdbce0g7aw8FXUwrSfxQ3mFjNs7V69iyKCWIcOBXA2Atg2lczSYe+3eDHLQ==
Resolución SBS N° 877-2020,v6.0,Aprueban el Reglamento para la Gestión de la Continuidad del Negocio.,Resolución,Vigente,"SF, SS, SPP",28/02/2020,26/02/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp9SX6wNdieHElIBCKiMs8SLA5gQnK+4TWtRLV8+UkLGcfqCGTsoy/6L+whnXi0Yl/QYB5nVfRr4jUmveLRECKgghrJaK/Xm8kkbLbHn/5wNw==
Resolución SBS Nº 1227-2020,v2.0,Aprueban ¿Normas Complementarias y Procedimientos Operativos aplicables al Régimen de Reprogramación de Pago de Aportes Previsionales a los Fondos de Pensiones del Sistema Privado de Administración de Fondos de Pensiones adeudados por Entidades Públicas (REPRO AFP II)¿.,Resolución,Vigente,SPP,16/03/2020,13/02/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpK2zcExgOKFmKebA5tYVo4D4bfNpjIOtsB+Ht1qH0jCOIUWEDV267ZaaGulUaLhsVL2SiXEN+bmxq4GSvfeY77BvU//ZoP13XDFyikn8KSRw==
Resolución SBS N° 677-2020,v1.0,Modifican el Título VII del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones.,Resolución,Vigente,SPP,14/02/2020,12/02/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoeh5sDsMCtp781Y44Ncl94SVgmDVDN/BAzzqHTiuCr4l+jKLpRDvJrGwuQm12s49DpFFGeWhH48Z4YJstgBpb5gDEaKARkVw5KhqXvXxy90A==
Circular AFP-171-2020,v1.0,Circular sobre actualización del capital mínimo de las AFP para el año 2020.,Circular,Vigente,SPP,11/01/2020,08/01/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpT1TVNQUGwPwNTC/aS49oG+4z8WCc4yPV0b11JJbBUC8jF6uxoLelp+h1M7yTjQVmIRx9mDQ+TJYLaGeE0rB0a6tmt50IQIlpNJNlFoEr7aQ==
Resolución SBS N° 133-2020,v1.0,Modifica el segundo párrafo del artículo 17 de las Normas Complementarias y Procedimientos Operativos aplicables al Régimen de Reprogramación de Aportes al Fondo de Pensiones (REPRO-AFP) - DL 1275 e incorpora la Quincuagésima Sétima Disposición Final y Transitoria del Título V del Compendio de Normas de Superintendencia Reglamentarias del SPP.,Resolución,Vigente,SPP,13/01/2020,08/01/2020,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqFV1/QePI8aFVx5NbcdR3kK4uvoXy0SjJY5/jCqLHNldmWIc7GqD3dsVNI2S1NTsNg9ZO410ivOEBX/8WazYnNX2ECxtklnkle2IRYRhbBMg==
Oficio Múltiple N° 31814-2019-SBS,v1.0,Convenio que suprime la exigencia de legalización de los documentos públicos extranjeros,Oficio múltiple,Vigente,SPP,,19/08/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vxyW+GwYlfEZZw11QVDwU06ppLnk56o2CiE90ZOqFCTeDiez36qZdIGGCacES4pcP+lrpmRNSPNsWf0awvn5zKxKnXtvOsFFnXry2Nz/JCrg==
Resolución SBS N° 3693-2019,v1.0,"Modifica el Reglamento Operativo para la libre desafiliación informada y el régimen especial de jubilación anticipada del Sistema Privado de Pensiones a que se refieren la Ley N° 28991 y el D.S. N° 063-2007-EF, aprobado por Res. SBS N° 1041-2007 y se dictan otras disposiciones.",Resolución,Vigente,SPP,16/08/2019,13/08/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpgh4O8EW8Rih9VIEiBbYY8l6Lx3d2l3ipYn1uwFhSyAGTR9xqbaDUwYU5SfCDJcVmN/m3mgG1+DYH5mSTsRuMNZViN2WpcLXw+MW85DdrO/g==
Resolución SBS N° 3329-2019,v2.0,"Aprueban instrucciones para la presentación del Registro de Operaciones Únicas y Múltiples (Instructivo RO) aplicable a sujetos obligados bajo el alcance de la Res. SBS N° 2660-2015, modifican el artículo 49 del Reglamento de Gestión de Riesgos de Lavado de Activos y del Financiamiento del Terrorismo, y dictan otras disposiciones.",Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",20/07/2019,17/07/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervojhfaQ4UyvvOANYvC6sOXJL7HpnIjpBvdm91JORgwYq8/opv1k4aAHHwJrS+44X+HvYRUTA6PEPYxP3WtPwuWIGdLZ2DjlLYpHmnFLowosYQ==
Circular AFP-170-2019,v1.0,Actualizan códigos de operación vigentes aplicables a las Administradoras Privadas de Fondos de Pensiones.,Circular,Vigente,SPP,05/07/2019,04/07/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqGHx3p7OKMqqAX2TqEqQaMt99iXG4pwbimTLuO+qZMtgVlIXjl8aqaWVrWKmDF83FUKMyqael6Dwvv10CRUQtnvK8HqoilUukTjZcf7Cwqeg==
Circular AFP-169-2019,v2.0,Establecen precisiones respecto al trámite de la jubilación anticipada ordinaria (JAO) y Régimen Especial de Jubilación Anticipada por Desempleo (REJA).,Circular,Vigente,SPP,11/06/2019,10/06/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpnrwqJuO7R4/fKmzObGMIL8hBqzzFQsISUPEhS1nMtVcoqsFI4icS6br1VNFOxePsurZdhO+jeJFo1MxPjXAsF5sxzCoaX8jkegcB8ecUhfQ==
Resolución SBS N° 2224-2019,v2.0,"Aprueban el Procedimiento Operativo para el Régimen Especial de Jubilación Anticipada para Desempleados (REJA) en el Sistema Privado de Pensiones, así como modificaciones a la Jubilación Anticipada Ordinaria (JAO).",Resolución,Vigente,SPP,21/05/2019,20/05/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr15RYdZRmfWTEqD5jM1NcIbwQ0rKwyukVJUgT8jcDflZoPGyaTCYX09DG89/B7DRlJqo3heP5taB7aj+eRhfelLnLF/uAgxXEuY+meX7NWVg==
Resolución SBS N° 1979-2019,v1.0,"Modifican Títulos V y VII del Compendio de Normas del SPP y las Circulares N° AFP-064-2005 y AFP-048-2004, con relación al plazo para efectuar un cambio de tipo de fondo.",Resolución,Vigente,SPP,09/05/2019,08/05/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpqLQudIVFibZcthDItPSvilq1FbxhEoe/jSXf4XaiN2+wfa2JCeQPI+1LVbZ3+c/TcmfXlUE9MWqCars3uHKofLrnHoxfyHAkgHDlfobz2WA==
Resolución SBS N° 1309-2019,v1.0,Modifican diversos artículos de la norma que regula los servicios que brinda la SBS a los ciudadanos y la atención de denuncias contra las empresas supervisadas aprobada por Resolución SBS N° 4464-2016,Resolución,Vigente,"SF, SS, SPP",05/04/2019,27/03/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqiMquZbMig+iRBHPAgxm0XrwD2LH2gnK5sgqyRzxZy9/JjFPmeNeDzSTX25vN7YeVACbqHSEMtbvsvX+Z6CKCI
Oficio Múltiple N° 10039-2019-SBS,v1.0,Precisiones sobre la apertura de agencias,Oficio múltiple,Vigente,SPP,,14/03/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tT0BqLhdXAkooF63uSheyO1mAqmyNcXXYOB90hOD4IqDZTNTPASPIkkZ7VZKbWEKqu6iov0gx9O6fiEWb3odQAB4e3+EyjaQQRthGnaRcLWMydU8U8VfIuRS0SwhUYzg8=
Resolución SBS N° 1034-2019,v1.0,Establecen los planes por descuento en las comisiones que cobran las AFP a sus afiliados.,Resolución,Vigente,SPP,21/03/2019,13/03/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervorX73ndNsIYETmHh+UpwTV+SqBwrlAGroBlFQr1EZXzhdI3RHoCAE4RnUX6mq++OuQpCN6hKrsfjcEJ+e1luBkInym1igbpcpLBCOIoUlG8Q==
Oficio Múltiple N° 9848-2019-SBS,v1.0,Pensión de sobrevivencia. Cumplimiento del requisito de continuación de estudios ininterrumpidos y satisfactorios para el caso de hijos beneficiarios mayores de 18 años que se encuentran cursando estudios superiores.,Oficio múltiple,Vigente,SPP,,13/03/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vNXXFjh3B2COuFEHAze8cEko80I6nZ3e4pYYAbp+D3R8LdGaXsnMHZd5ou7pe2y+flxJwnI4JkKQ2LeScBJAfCylUuxbmkM7LOtJJIrK2cGw==
Oficio Múltiple N° 5285-2019-SBS,v1.0,Instrucciones con respecto al tratamiento de beneficios y derechos para afiliados y/o beneficiarios en relación al Convenio de Seguridad Social suscrito entre la República del Perú y Reino de España y las Leyes N° 30425 y N° 30478,Oficio múltiple,Vigente,SPP,,07/02/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uAxb3I1LvTpPHB4biufzUEpUIaxAf9Zl6DhU0q7+AYBA+3vzZQqnC2AloSOyL3NdSlIm7Df4vM+DdpbXn+3L1yE3HYGz0QovLEmKzf01idnQ==
Circular S-670-2019,v2.0,Central de Información del SCTR,Circular,Vigente,"SS, SPP",05/02/2019,31/01/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo3VsO81C/FxP9cwv7pzRHeGdEruNQMR2/rja2ICRVqwu7w4wgW9wWv36GYmEEPSUFD6B7qZbMtUESfIw2cHUmF1+hPmFwUL93mA/h2D8D7+okybiCCR+ASZPUkmEeIMug=
Oficio Múltiple N° 3976-2019-SBS,v1.0,Precisiones a la Resolución SBS N° 5033-2018.,Oficio múltiple,Vigente,SPP,,30/01/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6usLZZZqGpWXS2g2i/AzwJRGympB2PIMTw+zaQBb6whbR2P953Kw2tcbF5su5eI8CxRgzlqacMQwwbNC4Cs7yet+FGdCHvIiAC+Eh8DCnK5xg==
Resolución SBS N° 310-2019,v1.0,"Se modifican diversas infracciones de los Anexos 1, 2, 3 y 4 del Reglamento de Infracciones y Sanciones de la Superintendencia de Banca, Seguros y Administradoras Privadas de Fondos de Pensiones.",Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",25/01/2019,23/01/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrh1Ftljhu0UUnlaZfs10cYluE7w5iteRb2ucfwMCyQi9Zdfn/1yJiLNGZ/ijDOtxeIfLGke1IV90r8n0FQQxBtu/KyhKbfVRmVOns2NY9Agg==
Circular AFP-168-2019,v1.0,Circular sobre actualización del capital mínimo de las AFP para el año 2019.,Circular,Vigente,SPP,19/01/2019,16/01/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrRqJauVeUY1R8nnRKZo1yIS85CsEx6iJP68xiYBTSRtgpaeBB/r7vzrZUFaixJSwIW5A75NmExkvMC8Zkuc8ltPB3yEscl8dVxo47x7b69EA==
Resolución SBS N° 10-2019,v1.0,Modifican el Título V a fin de establecer el marco normativo sobre los aliados comerciales para la recolección de recursos destinados a las subcuentas de aportes voluntarios sin fin previsional de los afiliados.,Resolución,Vigente,SPP,07/01/2019,02/01/2019,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpbFlpUuOwnCRSsvqVrxQOgrdZMr2DZ2ffQzVTmzKv3nY7E4PYW6MkEsggJieN5B0ba17kG1wnw/3P2b3acVgDR
Oficio Múltiple N° 45389-2018-SBS,v1.0,Notificaciones por correo electrónico. Medidas de simplificación y eficiencia administrativa,Oficio múltiple,Vigente,SPP,,26/12/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6v8bBphySkVpgG0BdEKnHkKlBGgItwfkuV6q9P5TnRZ0I5BtqKpJPXBBl4aXLXxmJrE87ce0L9l5tb/u8e6a+OymTDEIsI3w4PlK33CkVMoSQ==
Oficio Múltiple N° 44949-2018-SBS,v1.0,Implementación de un formato estándar de autorización para la notificación electrónica durante el trámite de evaluación y calificación de invalidez,Oficio múltiple,Vigente,SPP,,21/12/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vMiZumnPzhZPxfWMZwMDaq/Wzj52DyumhGptvNvk03qbB8mdZlS9k9uoQSliK6n3peYF0e0dgjuP9pGoeAoKGZnDExjOi50b+17XI3gJZPLw==
Resolución SBS N° 5033-2018,v1.0,Modifica el Procedimiento Operativo para disponer hasta el 25% del Fondo de Pensiones de los afiliados del Sistema Privado de Pensiones destinado a la compra de un primer inmueble (Res. SBS N° 3663-2016),Resolución,Vigente,SPP,21/12/2018,20/12/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp3zjq9W6SVK/YnIAhWJDc6D7dXXApDu5CNk+kTaw6S5KCfomZbV1k/KBnlikekzeDYjtg2SbMnIcgNFPxkt4tM5z4rUG60X9LckaEmobLSwQ==
Oficio Múltiple N° 42796-2018-SBS,v1.0,Acreditación y exclusión de padres beneficiarios en el trámite de pensión de sobrevivencia,Oficio múltiple,Vigente,SPP,,04/12/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uJCnk5NbsQidArYVl9iT5pbdQj8n8GSsNdF6klLxG8wx/S9TbMVV8ui3h55I9hVHByvkHIzcIr0KMJV2kp0Th7PDYOJqfOsJJqQ4+xVp4i/w==
Circular AFP-167-2018,v1.0,Establecen las Bases de la Cuarta Licitación de Afiliados Ley 29903,Circular,Vigente,SPP,13/11/2018,12/11/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo/K3LpDS3c9+gDp+vKz5KlUfANqbgFuyYGNRIkcsfrE80ur4LN1MrJpwsuP+iVuhvAd+M3smu82MiKjUI3q8jd5AqpGB43aIooIg9oyNUy3Q==
Resolución SBS N° 4409-2018,v1.0,Modifican el Título VII del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones.,Resolución,Vigente,SPP,13/11/2018,12/11/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrBBjN8oF9zFMQnYNSc0kUJcYXWtR7kzMhB0Krq+8K/ltXT7MdTgxomNrXJQllc/rw7foPxdJCyxsjTWSN+RYlu6mPjMtTPAhSKr2PLnNynvNY9yyqYBHU0IR8Oyl24FSmURXGI0bHr9ThD0XBoaNU3
Oficio Múltiple N° 38512-2018-SBS,v1.0,Facultades administrativas de los Comités Médicos del Sistema Evaluador de Invalidez (SEI) del SPP,Oficio múltiple,Vigente,SPP,,29/10/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tvdvYnudPzuCXym4XI3qurNAQHgqJt+E/olXSBOovdNMfa6aRjyzgGOBMIe06feP2hVBkOBrTyezWuuESrLb8whQ+S9WBEtk2YWZOXZZpptw==
"Circular S-668-2018, AFP-166-2018",v2.0,"Aprueban Metodología de las tasas de actualización, aplicables al cálculo del capital requerido de las pensiones definitivas de invalidez y sobrevivencia en el ámbito del modelo de póliza colectiva de administración de riesgos (SISCO)",Circular,Vigente,"SS, SPP",17/10/2018,16/10/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpG6BkwtGXBxbLDghGWhCbyEpfkda7o+AmmXvFUEFqHG8i51/C31G3c2qSo/cDMQEWtN+JmuKg4rvaRUfxdMsBSNllbv+fUhHUNXsG2/o0gZw==
Resolución SBS N° 3924-2018,v1.0,Modificación a la regulación para simplificar los procedimientos del proceso de licitación del servicio de administración de los riesgos SISCO.,Resolución,Vigente,SPP,10/10/2018,09/10/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr3V0lSCg4PZrWC7gV5vnUl8JrTPY5oD/o4iccMkwZEvGue0TkoXYulTZpXWixnj88422T7KSO4n3gv7gbTbB6BovOWufIsgyox2oevh12LtA==
Resolución SBS N° 3869-2018,v1.0,"Incorporan numeral 3.13 en el Capítulo III Reumatología del Manual de Evaluación y Calificación del Grado de Invalidez y modifican el Artículo 4 del Título VII del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones, referido a Prestaciones",Resolución,Vigente,SPP,09/10/2018,03/10/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo+owN8IbMnStqAhnwkflL/MZYUUd5RXzHtYkJ5YxuUMzvu3IdsfGGVXlgNWOwo3NKswC0uFplpzI9/g6ZQKnKPjFkk2Y9i6CI6Ov+oojOKZg==
Oficio Múltiple N° 35073-2018-SBS,v1.0,Acreditación de aportes previsionales en el caso de afiliados que han hecho uso del retiro de hasta el 95.5% o el 25% de la CIC o han accedido a la Transferencia de Fondos al Exterior,Oficio múltiple,Vigente,SPP,,02/10/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vkrc2gWLGlINIOD9w2jl4kclMkQV0v2Kf4Vew1n5upP67RbM7Un2OfF2Bos8q6FD3wMXp5U8ttFPK/EVftfCPqGC7v2Z3X8Y0hbQ9n4A275Q==
Oficio Múltiple N° 26416-2018-SBS,v1.0,Convenio Bilateral de Seguridad Social entre la República del Perú y la República del Ecuador,Oficio múltiple,Vigente,SPP,,30/07/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vCXD9Tb4KM/Y6fRnFx124f+MttAqVvqm3Pcp2snLrlqIfs1W48mrDNZPuDSD9nRKzvowbbEYq4unSJvUAFFcLRVK5+hq+EQPuJ7MimjsTVPw==
Resolución SBS N° 2808-2018,v1.0,Modifican el Título VII del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones.,Resolución,Vigente,SPP,23/07/2018,18/07/2018,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpaNrqQ/MZFy/PmX2BDjQZ46Kj7Q7wpZAymltL0wBuYkNtXYvBEuxC7lvAE4AL32yZhQRCYdpnqC3gW4SQxVEachLSmGVoEOuBbemL4fnzavA==
